"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL391084";"";"None";"477.53";"1";"6.87";"10g";"Cc1cc2c(CC(=O)O)csc2cc1OCc1sc(-c2ccc(C(F)(F)F)cc2)nc1C";"IC50";"'='";"683.0";"nM";"6.17";"";"";"UO_0000065";"12.91";"0.26";"-0.70";"10.38";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL38943";"GW501516";"2.0";"453.51";"1";"6.20";"SID137275846";"Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O";"IC50";"'='";"463.0";"nM";"6.33";"";"";"UO_0000065";"13.97";"0.29";"0.13";"10.66";"0";"CHEMBL896467";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149526";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL4566732";"";"None";"633.64";"2";"7.11";"25";"CCOc1ccc(-c2ccc(CCCc3nn(Cc4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O";"IC50";"'='";"394.0";"nM";"6.41";"";"";"UO_0000065";"10.11";"0.19";"-0.71";"7.42";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL597956";"";"None";"440.49";"0";"4.35";"11";"O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(C2CCCCC2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1071679";"Displacement of [3H]GW2433 from human PPARalpha receptor by ligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157541";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL2153834";"";"None";"388.54";"0";"3.03";"2b";"CCCC(Sc1nc2ccc(OCC)cc2s1)C(=O)NS(C)(=O)=O";"IC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"16.26";"0.36";"3.29";"7.40";"0";"CHEMBL2154211";"Binding affinity to PPARalpha LBD after 2 hrs by TR-FRET analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150861";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";"";"";""
"CHEMBL1089164";"";"None";"504.51";"2";"5.76";"19";"Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(F)cc4)oc3C)c2)cc1";"IC50";"'='";"362.0";"nM";"6.44";"";"";"UO_0000065";"12.77";"0.24";"0.68";"6.31";"0";"CHEMBL1110806";"Binding affinity to human His-tagged PPARalpha LBD (E196-Y468) expressed in Escherichia coli BL21 (DE3) by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156340";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL484725";"";"None";"445.52";"1";"5.46";"(S)-3Ba";"CCO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O";"IC50";"'='";"198.0";"nM";"6.70";"";"";"UO_0000065";"15.05";"0.28";"1.24";"8.20";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL344282";"";"None";"437.54";"0";"3.66";"11";"Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(C)c2=O)cc1C";"IC50";"'='";"11.99";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL377660";"";"None";"448.56";"1";"6.60";"18";"CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(Oc2ccccc2)c1";"IC50";"'='";"3758.37";"nM";"5.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL1082079";"";"None";"503.49";"2";"6.63";"3h";"CCCCOc1ccc(-c2ccc(C(=O)O)cc2C)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1110294";"Antagonist activity at PPARalpha co-transfected with GAL4-PPAR fusion protein assessed as inhibition of TIPP703-induced response by luciferase reporter gene assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154383";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL519504";"ALEGLITAZAR";"3.0";"437.52";"1";"5.13";"(S)-2Aa";"CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"16.96";"0.33";"2.29";"9.07";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL235143";"";"None";"476.96";"1";"6.18";"125";"Cc1cc(Oc2cccc(CNC(=O)c3[nH]c4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O";"IC50";"'='";"2103.78";"nM";"5.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL393939";"";"None";"447.53";"1";"5.58";"126";"Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1";"IC50";"'='";"1749.85";"nM";"5.76";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL393939";"";"None";"447.53";"1";"5.58";"126";"Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1";"IC50";"'='";"1749.0";"nM";"5.76";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL393938";"";"None";"521.92";"2";"6.63";"134";"Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Cl)c2)ccc1OC(C)(C)C(=O)O";"IC50";"'='";"1230.27";"nM";"5.91";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL237084";"";"None";"555.47";"2";"7.00";"135";"Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)ccc1OC(C)(C)C(=O)O";"IC50";"'='";"10303.86";"nM";"4.99";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL237084";"";"None";"555.47";"2";"7.00";"135";"Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)ccc1OC(C)(C)C(=O)O";"IC50";"'='";"10313.0";"nM";"4.99";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL236218";"";"None";"507.38";"2";"5.98";"137";"Cc1cc(Oc2cccc(CNC(=O)c3cc4cccc(Br)c4[nH]3)c2)ccc1CCC(=O)O";"IC50";"'='";"4864.07";"nM";"5.31";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL496733";"";"None";"468.92";"0";"4.79";"147";"Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4ccc(Cl)cc43)c2)c(C(=O)O)c1";"IC50";"'='";"3162.28";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL2038446";"Agonist activity at PPARalpha";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2034870";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";""
"CHEMBL4474275";"";"None";"631.65";"2";"6.92";"34";"CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3OC)cc2)cc1CC(=O)O";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"10.10";"0.19";"-0.54";"6.67";"0";"CHEMBL4332153";"Antagonist activity at recombinant human PPARalpha assessed as inhibition of GW7647-induced receptor activation after overnight incubation by cell-based luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4330102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL1760411";"";"None";"550.50";"2";"7.12";"29";"CCCCN(c1cccc(-c2ccc(Cl)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C";"IC50";"'='";"12589.25";"nM";"4.90";"";"";"UO_0000065";"8.90";"0.19";"-2.22";"5.84";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL96758";"";"None";"553.68";"2";"7.97";"19";"CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL764508";"In vitro binding affinity against human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL508299";"";"None";"575.58";"2";"7.67";"(S)-3Ff";"Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(C[C@H](OCC(F)(F)F)C(=O)O)c2ccccc12";"IC50";"'='";"429.0";"nM";"6.37";"";"";"UO_0000065";"11.06";"0.21";"-1.30";"7.79";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL484329";"";"None";"431.49";"1";"5.07";"(R)-3Aa";"CO[C@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O";"IC50";"'='";"918.0";"nM";"6.04";"";"";"UO_0000065";"13.99";"0.26";"0.97";"7.38";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL474295";"";"None";"484.55";"1";"5.58";"Farglitazar, GW-2570";"CC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O";"IC50";"'='";"633.0";"nM";"6.20";"";"";"UO_0000065";"12.79";"0.24";"0.62";"6.10";"0";"CHEMBL983194";"Displacement of radio labeled 2(S)-(2-benzoyl-phenylamino)-3-{4-[1,1-ditritio-2-(5-methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-propionic acid from GST-fused human PPARalpha expressed in Escherichia coli BL21 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BL21";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138459";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL1760416";"";"None";"600.06";"2";"7.37";"34";"CCCCN(c1cc(-c2ccc(Cl)cc2)ccc1OC(F)(F)F)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C";"IC50";"'='";"12589.25";"nM";"4.90";"";"";"UO_0000065";"8.17";"0.17";"-2.47";"5.26";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1760417";"";"None";"530.09";"2";"6.78";"35";"CCCCN(c1cc(-c2ccc(Cl)cc2)ccc1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"9.43";"0.19";"-1.78";"5.96";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1760425";"";"None";"579.64";"2";"7.02";"43";"CCCCN(c1cccc(-c2ccc(OC(F)(F)F)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"8.63";"0.17";"-2.02";"5.37";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1946756";"";"None";"577.90";"2";"5.39";"38";"COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4cc(OC(F)(F)F)ccc43)noc2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1946758";"";"None";"577.90";"2";"5.39";"40";"COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(O[C@H](C)C(=O)O)c4)c4ccc(OC(F)(F)F)cc43)noc2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1947140";"";"None";"552.47";"1";"4.49";"47";"COc1ccc2c(-n3c(=O)n(Cc4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4cc(C(F)(F)F)ccc43)noc2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1947823";"Binding affinity to human PPARalpha expressed in COS-1 by scintillation proximity assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944523";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL514174";"";"None";"480.52";"1";"5.14";"4b";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2c(C(=O)O)nnn2-c2ccccc2)cc1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL953555";"Binding affinity to PPARalpha by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153276";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL520827";"";"None";"500.96";"1";"4.05";"11";"COc1cccc2c1CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)C2";"IC50";"'='";"7943.28";"nM";"5.10";"";"";"UO_0000065";"10.18";"0.20";"1.05";"4.51";"0";"CHEMBL1001152";"Displacement of radiolabeled ligand from human PPARalpha by competition-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL79426";"";"None";"463.56";"1";"5.80";"16";"Cc1oc(-c2cccs2)nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"618.0";"nM";"6.21";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL764507";"Displacement of PPAR-alpha/delta agonist from human Peroxisome proliferator activated receptor alpha";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148303";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL238152";"";"None";"490.99";"1";"6.19";"33";"Cc1cc(Oc2cccc(CNC(=O)c3c(C)c4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL902596";"Displacement of [3H]2-(4-{2-[3-(2,4-difluoro-phenyl)-1-heptyl-ureido]-ethyl}-phenoxy)-2-methyl-butyric acid from human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL234660";"";"None";"462.49";"1";"6.35";"15";"Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O";"IC50";"'='";"578.0";"nM";"6.24";"";"";"UO_0000065";"13.49";"0.27";"-0.11";"11.19";"0";"CHEMBL896361";"Displacement of [3H]2-(4-(2-(3-(2,4-difluorophenyl)-1-heptylureido)ethyl)phenoxy)-2-methylbutanoic acid from human PPARalpha after 30 mins by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148881";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL241479";"";"None";"447.58";"1";"6.13";"20";"CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(CC)c2)c(-c2ccccn2)c1";"IC50";"'='";"7350.0";"nM";"5.13";"";"";"UO_0000065";"11.47";"0.21";"-1.00";"7.48";"0";"CHEMBL885566";"Displacement of [3H]2-(4-{2-[3-(2,4-difluoro-phenyl)-1-heptyl-ureido]-ethyl}-phenoxy)-2-methyl butyric acid from human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139045";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL2031860";"";"None";"366.48";"1";"6.64";"APH 6";"CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccc(F)cc2)cc1O";"IC50";"'='";"2480.0";"nM";"5.61";"";"";"UO_0000065";"15.30";"0.28";"-1.03";"13.85";"0";"CHEMBL2033823";"Binding affinity to GST-tagged human PPARalpha by TR-FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
